latitude,longitude,mn_percent,fe_percent,sio2_percent,p_percent,area_hectares,depth_meters,potential_level
14.292302429479356,83.59467936876254,40.14275981596071,12.425242976217222,16.455849302060944,0.22101674214388484,507.18388586947054,402.79315426549346,HIGH
21.729223417669647,84.37022389522733,42.51044874394032,12.393389432916738,9.034402614759777,0.11434411739403916,1908.572123679491,267.24370768841925,HIGH
16.199629843600142,83.49075190490149,29.534564560309995,17.69036156419508,12.298278543876357,0.3301391555466278,1067.3406631243101,132.40579474704987,MEDIUM
19.631439417008846,82.07531337712986,24.976997228599295,6.780859672088664,17.413227042404962,0.3535472537671799,260.0080727816212,422.7921764474897,LOW
16.649544146759993,76.87807121566507,23.558051611464116,12.770776373800913,30.746712751261516,0.09231860810911958,2373.0587633875502,352.0912013309154,MEDIUM
18.42057818001139,75.84152488465814,21.422586611260773,11.739733854179075,11.388777524892438,0.25245594107785774,3033.420643361367,519.4430713098128,MEDIUM
18.647037374417877,85.16890240206472,16.90237021256782,14.74439242983981,26.324380248037095,0.37585002241036686,653.8690252231397,96.96126235960095,LOW
15.57126287196698,81.97482830246776,26.30078330154554,21.992038658507894,10.60838094499261,0.4244652166203986,2862.206435921262,477.82996310834,MEDIUM
22.241469335998747,83.86364155524986,23.91817384031585,17.850080093476848,31.550181857390644,0.255407146696708,3001.545494025602,413.9045684858376,LOW
20.588628998569476,80.55598469088177,46.89177373359144,11.16158265431369,17.15879597861924,0.43011168944456285,3208.757505066044,95.55623399201576,HIGH
21.985741003295608,76.73173598410514,33.40439126625145,18.895954940932846,26.605628933577343,0.2642755881824119,1001.9693028925782,426.0478160268808,MEDIUM
21.606032478635015,76.81445081812677,26.46014228800675,7.072750539624643,16.222185987467164,0.20767619783996322,3173.4404216456237,281.68195466150337,MEDIUM
19.082149819894223,82.6984355159042,34.155430832791964,4.548346353561282,23.06405305181141,0.3892812514211582,1190.2533661038697,568.6413277668306,HIGH
21.835930997696494,80.01821189644436,19.593491144407952,7.680070704356915,12.608386033760882,0.24719308418323566,1977.9492457487095,110.7184698522026,LOW
14.752186267441315,77.60550963035354,29.653443723672694,10.127408010056673,11.504504463127102,0.2387610042258092,271.7254008297592,396.41503276497065,LOW
15.665854330562734,80.66174274078509,35.665732606895105,13.190453634272078,30.513539349635153,0.24612499576393132,249.19570045372825,247.7286259138792,MEDIUM
14.384431955739574,76.1741938392889,31.133628449150894,15.072324529741596,30.023534669706404,0.38871400074789814,2549.26892328949,575.3843622368004,MEDIUM
16.765307811487748,81.61069972010118,28.2587004215927,20.39090290985959,29.299254565109177,0.38277661667522084,1611.2319251244896,218.08569031545758,LOW
17.3037569623606,78.32443074656852,47.79699683369004,13.177372171908239,23.010402803998243,0.21140799697608448,971.3940762553397,578.4459684103261,HIGH
16.306466770078117,83.87437055669048,44.05038715091459,13.022961603263129,27.398437069190678,0.18331994394821,747.4058864846946,543.846935127427,HIGH
21.0442688277914,78.75880056869752,35.572396619261525,4.904374176813678,9.656886485872999,0.24677120961565174,2377.8418689213413,184.1184441270741,HIGH
17.032403276895508,80.27981156535891,33.78945291901533,4.628407947812029,16.0349370053763,0.2791090038948436,101.36524968615556,488.0188127910638,MEDIUM
16.387943332342736,75.62201566903505,35.48179583421127,13.920879314494698,15.52887499417175,0.14533488425119878,2840.0299752693045,597.4943950279984,HIGH
18.612916706845112,76.26069232184287,21.6432995581403,11.8872150384702,23.255487726862718,0.3675820338862363,369.448660841758,174.01791123763093,LOW
15.197855912285483,79.62118234227019,28.039545527722513,19.105247109645376,16.542986563295372,0.24459310629296915,751.0646906876061,278.9629865142922,LOW
20.818674336409337,80.5393577645298,16.302164585399677,6.892232524813213,11.56416275944834,0.18361821936798384,1413.2037440169047,326.50301984305304,LOW
14.633680471278051,81.8002157552527,30.69301923706528,4.4494899181068925,22.31520980992505,0.09272839718559625,1748.5197150347522,198.11074740820266,MEDIUM
22.388538961104395,78.56245707644769,32.919811270602885,12.082697822742265,27.545214096057954,0.14553806416144277,1306.9833937674023,38.700958598236966,LOW
20.56408053902159,82.79730980432869,22.515741291405917,8.274614021540636,17.170963867039355,0.4297124687023935,1190.4213609465992,155.4736691925902,LOW
15.689083293040465,84.53128517048665,46.81295195646196,4.893058720099074,11.174449162363562,0.17203987472781063,3377.3144410488408,190.7040240748023,HIGH
14.046937995550621,83.68843538338017,45.012002160928986,17.04276916325732,12.720516735507754,0.11754371574681413,2281.3709162275404,282.85182975136667,HIGH
20.93142214186609,75.91599766615775,38.83072677004489,6.008673999230455,13.699599324065215,0.2342691166619973,179.6720482491199,127.52841269563906,HIGH
20.008287422704747,80.54532294620721,32.601758749256966,14.94975100013989,15.19754223186887,0.17283509734409946,1562.5980887106648,527.7549833142534,HIGH
20.19656092834839,76.60176687339083,43.7089822683736,9.058895503004004,23.42708169215142,0.06406370010847767,3075.029579129499,431.7993456568616,HIGH
20.555797946830538,78.04147266655654,19.311527346174277,7.122928906390396,22.422691628905255,0.17925808691176692,1124.951033796271,78.56427220900733,LOW
14.629379539739768,85.85995722930504,41.086823211071206,10.835527412547714,24.70591667760894,0.26764344957578745,421.49157223292,400.5526971497609,MEDIUM
17.04695869262632,76.99620320046589,19.119086860905995,18.426023972013166,16.700047628756316,0.27068494880798677,2678.5082234057204,402.5841915512036,LOW
14.984887005963603,80.73832561123923,41.208951864130384,11.057684384282307,27.77594364511948,0.1926235684707555,2160.4470285826765,575.0460689768678,HIGH
21.336379119942546,81.99063521034024,24.10032975229478,17.513853685799003,12.898103867738246,0.22892110250104025,2039.0625266101133,31.721896673011912,LOW
19.29803407803424,82.87588219071309,43.94398917360023,6.258753342384712,19.256977940435696,0.4362071672939066,282.1603026651869,171.3214963893101,HIGH
16.81263321124752,81.3763111766126,46.15338909623813,17.909885553971424,27.222529316994326,0.20093939089212465,577.696633304759,558.8411432439298,HIGH
14.540245977431201,75.60259389790143,19.910266990368818,8.264799848319676,12.323807545582863,0.15329072530399318,2216.667947124587,561.3163317770213,MEDIUM
16.64334973458313,78.92784373656191,30.268294967157985,16.19307633799971,10.636714729778792,0.14738681762670405,806.6010609600418,440.73425904126333,MEDIUM
16.76405823722735,80.93597225553947,47.37258347936861,14.184067987137935,29.208415224511754,0.23310584508165366,1813.8382711446427,466.4850929970978,HIGH
20.201652515873544,76.42259824102075,30.95244538711384,20.724604909810374,16.230311906220702,0.3538080594867776,1952.5977324999378,82.14528601989886,LOW
19.419238506519314,79.18158277769639,43.49706824297999,10.971805323555653,24.412882997816766,0.13239527367538928,1063.924446921194,322.90922582359315,HIGH
21.541308311898774,75.84863264230935,34.428140230333554,5.190973399019928,8.608366502334523,0.33371845085630725,3324.6455288410757,162.00230503472966,HIGH
18.01382686387657,76.32507422012772,27.385886961346863,4.3447987399225525,24.56112532182679,0.058459929339766514,2964.3779632409555,133.29428485976183,MEDIUM
15.016551090475565,79.66769440011676,24.430857332353717,18.883454097509556,15.586431477127292,0.21757319119357843,2556.069925951515,491.8728805002996,MEDIUM
20.062580691395457,76.89351541745214,21.70636200584088,13.445241477905778,9.337780486098602,0.36034602608111477,365.1791457919909,106.97173790791203,LOW
20.466672913243627,81.45917890674636,40.13934031546401,17.954392933029087,22.63550627715481,0.18549318230977258,460.8420656506661,297.13143308793957,MEDIUM
18.77085617934072,82.73938217594129,27.75583672515992,8.219660800207265,13.779291585756159,0.2754948405781598,1775.4565759408495,564.9895965640388,MEDIUM
20.553221029613766,83.90616034064537,31.872090252624787,10.211507419238206,17.28337380924512,0.13199169313036432,646.4253872493513,135.92427167224525,MEDIUM
18.197262569097322,77.6015775645705,31.246740840039003,4.5418696998037404,9.933939494876327,0.3467981564504689,3426.1025760002117,587.4562515307937,HIGH
18.44322904974695,77.25856711372023,34.05020796469333,21.30686184233402,11.531918026278689,0.07091164130750385,638.9687956931921,596.7441518838036,MEDIUM
17.634098656047673,76.5979623235112,43.56404580561022,16.02162232061464,15.151453651900251,0.39101705795020014,1757.3906405775115,346.70177816896967,MEDIUM
14.21606257732481,82.18251762020819,47.36439833825317,20.79769157966751,10.15422801344377,0.12927855456866727,1338.0115932611184,126.98136190098,HIGH
14.917077129443088,82.91799512811247,28.45027888293596,8.778935333723302,29.859830352471565,0.3997592126833323,2273.913832943933,210.17978612631052,LOW
14.267148078337241,75.83165452066925,42.308124429508,15.006345002061895,8.145129036415483,0.19101169652020694,538.7237902240447,271.96091462562504,HIGH
19.40948849574213,85.33022858555874,40.22941722360568,16.21299942926748,19.612645252743473,0.33907342978979466,1563.075855344129,206.31480788418708,MEDIUM
16.672025839148777,76.04569847834046,33.926455398033916,9.715894604636592,10.957938995181234,0.1776901191144754,1033.9971115442884,189.962280529614,MEDIUM
18.322850874899974,81.18361152066124,46.54955573919379,19.265966230281343,15.384298147470766,0.41236466849385905,3118.3551838837393,584.1709342533238,HIGH
21.71431502837179,82.94513545423462,21.61565901243729,21.04890633220446,30.22542943563837,0.10065485020734975,237.99142125796328,117.41795162697501,LOW
16.118983947765436,84.6451757993339,18.605718940217507,19.927392118528076,11.880669278575684,0.12140791570903949,3206.6734796219616,447.9969079686115,MEDIUM
17.488254845802853,82.99791278739049,43.180744909528926,17.303205566908705,31.179975673239984,0.24721205006352093,2932.1800710802013,30.233864980329678,HIGH
20.422184677615913,83.91814487223282,29.491943948913693,8.994364235049172,12.939065047746121,0.08277537561525845,1111.7404358987724,369.8241215593548,MEDIUM
15.94478440667879,79.06422702169947,42.949972188832994,9.06908875790137,25.79758660320391,0.12839207388070478,2783.588225902156,552.0875122538099,HIGH
14.65432923354474,84.05566369433838,44.471976771448695,21.34048576802868,21.12025435753548,0.42750655288480577,206.12610515174168,194.12243363313485,MEDIUM
16.46288734976703,76.3412058870391,17.06110058942936,4.1851209268424565,29.227489462322218,0.4405958644591549,3387.3428709975383,135.74980589689994,LOW
15.370380941659038,84.89557488863554,44.154337178540004,16.8888995183586,21.295838132075144,0.2005037317321688,1890.4228048052837,401.45748308070335,HIGH
21.90243004491187,81.24971994961423,29.79452882719093,16.712430925994717,20.829421259751406,0.41931440840557427,1131.155488622514,436.1828021600841,MEDIUM
20.869023226297543,84.08162658460618,31.84427213713966,15.208411737096354,12.690992008841597,0.2679298702693727,1332.782922821902,422.17739580262935,MEDIUM
19.383931930338598,80.24934198744215,35.67755286607594,21.821959229563586,11.989504689239808,0.15789698634950683,325.77820176569105,212.0106216121832,MEDIUM
21.4074150165956,82.25756579956351,45.57062602209287,9.613829843747055,29.99573962677234,0.33095948843223943,3463.788347742933,173.7553692308186,HIGH
20.831212653642474,81.02722793982919,15.630831116182213,10.119493548278466,15.868116772400818,0.3135607226299429,233.59261351235435,574.8737159783652,LOW
15.585845500531304,83.18168997843098,30.735834454487964,5.420909253037999,16.929974119109502,0.4456501276434934,2326.684218702721,556.2807197138598,MEDIUM
21.58675148716481,76.3571148113212,37.6948274002085,11.970366457787275,26.235767802281323,0.15601891496371334,1605.3021542019583,290.67046763890755,HIGH
18.584409056283032,76.13369688190092,38.84932960404154,8.698873472227266,16.13176357814738,0.31882380106469416,3326.3151418416314,512.3305037079929,HIGH
20.86324131889453,78.09458395710654,37.853570240724565,10.180960639197597,30.849498719336065,0.07080950201177877,936.3991170431036,287.82438225154874,HIGH
21.616776049349692,77.17521914118848,19.43635927046802,19.022292224601298,25.710266455971208,0.09545841547868777,1909.0952013892386,271.90174030133096,LOW
16.703029537260843,84.65372744921811,24.88005441626548,20.838721243494923,22.33830182176208,0.051567349980437306,1740.01110918136,119.35488013159795,LOW
14.935441358485253,77.80174686725947,26.837612338761446,7.3431952960933415,29.14148385307406,0.44978427242386926,2489.7459097703445,273.0514522004245,MEDIUM
15.937448881606505,85.74658518610087,41.546427853423666,10.705160767962386,9.190541800387585,0.3709094788589911,331.2347886382297,336.32765500189,HIGH
17.63041620332318,79.03740581359662,24.19907578968025,20.715350118077094,14.16950461254101,0.3646892058934163,758.8830420794064,42.82746663435128,LOW
20.95312551034119,77.41223811473134,21.953263807617702,5.112552292406008,19.160872021301838,0.2538904301152719,829.5203883156894,283.14441294998164,LOW
21.316209957678918,83.79183432499603,46.59578462825718,5.662489506004813,13.447484947316504,0.17002683316217598,2609.7125664617447,475.3730444852642,HIGH
14.059093109515121,82.41643164275919,15.292488408744473,6.930237805712128,25.853724495251647,0.11050571378507038,743.0715675109162,417.6262521333338,LOW
18.34135207190931,80.73105502275796,47.92808823750528,14.713831014283745,30.060992745289404,0.16386989553858547,2049.8719972293206,392.039483652443,HIGH
17.54799352676462,81.33131728484513,37.33510286229405,6.708500878107954,18.170482878342163,0.20038848877165566,831.8289897032425,548.4465942092054,HIGH
15.887916389001207,83.05161867185878,42.33948688182086,21.425374866113202,16.21118240268548,0.35252403879211763,3029.5248302855266,40.278245600381105,HIGH
15.018855622336304,77.89877478397864,24.722440079424373,12.040861490653366,31.07721757130159,0.26586471556126096,3303.430545264771,347.51712412957346,MEDIUM
16.86972895693084,85.96150611859579,15.47240416301298,13.027323286302995,18.67645838786098,0.08099345062219308,1862.8761148036176,478.78884359353304,LOW
22.014732483256413,85.73532820254123,39.34969411253049,8.439855084497317,19.7371616107828,0.0572116035835649,1297.8502063112062,338.5611681397223,HIGH
16.747224922176418,82.32841970664283,42.5267717010223,12.477284543825203,16.439596936205728,0.09093287181362526,895.7964350594971,214.62046497081613,HIGH
18.40972028481861,77.59519573475602,39.43571235446613,15.914445387466207,29.82916335229132,0.21419948547895173,269.25540517834884,107.66282210242738,MEDIUM
19.975661150609014,82.64239654552856,19.714059480927673,17.52118846517277,21.654931598764417,0.4232771668196073,1012.9002590714844,535.910950935229,LOW
17.090851620224,76.25808329428135,39.86312143447998,17.569625488778435,26.292190092359473,0.30496099248368863,2324.4016518140807,298.3345636609337,HIGH
22.260147703128165,75.82185127316096,40.374451809552156,14.40204002849359,27.483361240421274,0.37073035995020603,1914.297566451317,530.5256622818498,MEDIUM
22.180802007007948,78.20567032936775,36.731837017111815,20.27847594988943,16.204377006014198,0.23654983780181943,3309.7403461551535,363.93570978690593,HIGH
16.140149514515596,80.35754104576282,40.281825782254344,18.713341251509966,18.40866395168912,0.19466643327801714,1447.342692471782,414.28950647055046,HIGH
18.226612300085275,84.616861306788,42.91540750936516,17.626866064575257,28.363322585750353,0.0933601490866491,2459.1353639165413,488.4288579957165,HIGH
16.557465633442543,83.13527523254623,35.24893576983612,5.000899390248291,16.718128440219445,0.40037320887448197,1763.6973414154127,405.7186604220766,HIGH
16.421144202208474,83.2984184725998,17.92395556099941,4.123803319953687,27.054443202844432,0.3632640116111611,1842.7591341423197,256.8912591869945,LOW
14.313539052513528,79.96768001170479,31.091717719017957,7.824050989518513,30.58381574178649,0.11724723903909005,1010.4326696539995,322.77102883933105,LOW
19.181296838829123,79.13231742174311,17.562428044162967,15.943424690442141,22.957048953632167,0.25490422555050424,1646.832641262799,487.73594906525153,LOW
18.27277169744532,79.39590701133832,28.44892002407022,11.401554799885824,25.799054898845334,0.24494992316849795,1700.6689898432046,242.980668932601,LOW
14.43756938562491,85.8703204192286,28.434514141145712,11.243312667387611,27.322335488987235,0.30003662107461143,2502.5845739463753,251.22923035804334,MEDIUM
16.368494946011197,75.92114650983106,17.178324856627974,19.92256398813305,28.28095157351942,0.4284747575965045,3298.1759972327873,84.54336615306065,LOW
21.720260030716556,84.60383070928572,26.51107762099282,20.120131266373097,17.481280108563105,0.28190857670499186,1219.6923434405146,551.3131280763962,MEDIUM
16.036276070669267,81.57609179001012,18.662937260113388,20.365154752964543,9.230323020223956,0.26608690671144747,243.48159317641472,81.89069951890178,LOW
15.231606412775395,80.1054619014907,41.67176193030433,9.649805377270491,17.64503050968175,0.07012917317386558,1787.403426702175,399.47923114567686,HIGH
18.160348462359288,83.11520543435893,46.273704856827536,16.439004629306712,24.170149514818156,0.07516299040720958,1951.1685293071732,265.52085291759465,HIGH
22.378028859940105,80.61002388495938,17.386443683511974,8.889397262938655,18.808409258739026,0.12493871653071556,672.6978738485119,261.2030524456021,LOW
16.057469807847752,84.67094399985743,46.518801840626146,7.430976995340096,25.975115620649564,0.06298830867669931,2685.579661338627,417.3445468464298,HIGH
19.713152152949966,84.95736957211821,32.245027778112586,7.323384232252646,16.567578307247935,0.34734115822800493,3448.7589687010714,68.24342759903087,HIGH
20.4737667302941,79.92806973217128,24.88566737247784,10.157937175544692,23.23385938649671,0.33933212159758525,3315.6340378287673,368.41229628231775,MEDIUM
16.0199191239354,78.40669187096805,17.536448484113397,11.73923715603679,12.47407531649539,0.10442249377265718,770.1605320004174,470.0581180042422,LOW
20.189838963200806,81.7196784502303,31.520600846323788,18.95708507899123,25.984866479478967,0.3844315603181124,3076.235015662586,502.0812719953587,MEDIUM
17.12615662811365,85.07981512897526,41.219012968194704,6.158039682508818,21.096703251512622,0.1119144139384448,2495.278363799728,127.20232195445192,HIGH
19.374599560045425,77.7119529845595,38.33385374980104,17.228665253108097,12.897545325118415,0.17047023479894352,1643.0783169434994,541.528858544559,HIGH
19.385002541467607,82.04114912741657,16.657458378311134,13.566188455407497,15.005868163947374,0.149590759664546,1938.0773807040787,404.00327235304206,LOW
18.554084814635445,82.13138231097146,17.405760567140817,9.183016168167864,25.966609005963978,0.19892283942921912,2988.6405949403575,532.6572364677892,LOW
14.76746304546247,83.19768673536045,28.294818326877024,12.870752521590843,19.582429655876496,0.15186550635598475,1732.4587947704688,306.61000875281303,MEDIUM
21.100071212508524,76.88146069383623,24.74458630358213,9.398957255986407,13.184754569433732,0.24558037057538085,1368.9050549574313,338.95900670540516,LOW
16.726630552259756,83.01616212916193,22.668682660849576,14.729475194289508,31.214508568887144,0.2129631525418742,1777.0414762883518,553.8518179063426,LOW
15.585407338398761,85.04484146698923,24.273148463987546,11.809190611394396,25.16300047560531,0.4446277963117306,2069.0413337191667,542.9484397121629,LOW
14.346588703215494,77.38667264313754,41.514930528797194,6.959299523419817,30.971235980955107,0.07237054005129027,742.8640228463861,285.4516978203311,HIGH
19.022590017100057,77.99420491170072,45.66452576985118,6.098495342002541,18.250521088648238,0.10687255055494066,3163.0862829077682,186.4152000323386,HIGH
19.7592970756594,85.69964848743722,28.368388919409693,13.840522277298343,19.40240817660129,0.071130357563441,2392.235626020687,254.10714770163057,MEDIUM
14.140996545886777,77.40025800344964,44.90166307037241,20.24343459914986,29.55092518844046,0.3003364779929503,2253.1143189474624,251.02566726195735,HIGH
18.352790995543888,84.47104348038059,25.609358141180103,10.19123835803834,20.60118416588923,0.07180371096548784,438.28716901416965,193.51411874019254,LOW
15.925214089182472,80.66891749270437,30.722420549345124,17.194001930007218,24.974693885736013,0.38457589495044936,2154.191389786812,183.09037446979096,LOW
19.483968718480323,78.09592628123336,22.458956927927993,15.855904388915805,14.05214905989272,0.25477545227277115,511.26625161087395,520.80587379344,LOW
15.482114646542428,84.64287396336137,36.13570939180285,20.76798845757066,18.721435248863372,0.2608030498326135,367.57209566435677,69.82129479025716,MEDIUM
19.87297077387096,80.17570517752799,47.306376800768696,18.777658311384535,10.962796779448523,0.2746378030848777,1892.8570451841372,416.23837379676866,HIGH
17.28725044355457,80.90558221626175,34.915272169431496,14.198894660298334,12.94352086104708,0.1183254825224843,1469.4708157580828,128.5074293301778,HIGH
21.962204904262244,79.27195037869754,26.807864775747113,15.826548968213931,8.022641966423146,0.12907612124579504,2101.954918531159,226.36835923461604,MEDIUM
15.168928025240943,81.72598394006674,36.377975717687434,20.17095639851263,8.942361239567845,0.17752692914920187,403.3553713946112,65.07952945685702,MEDIUM
16.8990639839272,77.21700066214274,19.05638238935779,11.191338122564826,31.454811756246304,0.28739856632874056,1565.3424136806786,183.88497300761338,LOW
14.964524930545007,79.60635613484348,44.325749648758155,9.882304705439992,13.816488683282294,0.1340471103760858,694.2748311535371,468.00001053682803,HIGH
21.859895755367784,85.67882938452053,31.6017703757346,4.194599505433534,23.919457028096048,0.0965326908533045,3456.1402921419963,534.4587349919375,HIGH
21.45738450373834,78.21040104336184,29.828541487308186,18.877919335446357,28.138392771190677,0.4380467545673729,2007.9107222795928,156.2704765843492,LOW
16.192503835578822,82.39573497768357,34.33353801896614,18.417652607260568,21.215851021677544,0.05879272592384917,2437.285327198949,294.22226837758546,HIGH
19.60986439129052,78.9144956743593,35.61786747205028,5.880181325802725,11.675468002014949,0.37107896213440866,1206.4221543208666,298.08470732420767,HIGH
20.946388701710333,83.62146781970931,17.36860160547493,14.383432860388604,25.474794496067993,0.3652140598300088,422.11231024977013,527.9379242830485,LOW
18.71920689859543,76.87417343754268,37.52636830037228,12.351670567003973,22.406033842389995,0.16888564553803842,3417.9609334640245,464.79546013920907,HIGH
18.502029916026054,85.68312097332472,22.983745450412478,6.136763719164007,25.550014144337002,0.10425064640292536,1073.2807203028228,322.45401446978843,LOW
16.05574447265384,80.26479018452821,38.56043687271746,21.650228087093023,26.47391894857009,0.10825145868216937,1540.9478295901524,412.32590426891085,HIGH
14.791373526350144,77.97852986513787,42.14364821467849,7.864525974340398,31.409848824433883,0.328972646894877,2309.537333788755,512.9923807283391,HIGH
21.626333942603278,76.27171584696514,41.53063074923317,5.210215241630101,21.76551872064104,0.30712263643446946,183.97081213277838,35.43720379456062,MEDIUM
21.65355348588831,77.28245800341918,33.23253192446034,14.707252831034372,16.199386704574444,0.3630982697005547,2854.8810437587754,259.6473176985277,MEDIUM
19.38136238682278,80.95762645983818,32.165606446254785,17.29960018839459,23.56314936560569,0.4249924689596419,1924.365846097309,547.1286053479348,MEDIUM
16.881753223913954,79.0385333525285,19.71490672420059,4.583982028849365,9.642577021823026,0.3267709453066368,1045.9384360339955,451.9784275810523,LOW
16.968281384207618,84.2032753417674,40.58642296330348,15.8569174970864,29.537535639718072,0.11234061462057739,309.4671499943954,339.4195833704226,MEDIUM
